231	34	247	50	1776	464
231	34	247	50	1776	480
231	34	247	50	1776	496
231	34	247	50	1776	512
231	34	247	50	1776	528
231	34	247	50	1776	544
231	34	247	50	1776	560
231	34	247	50	1776	576
231	34	247	50	1776	592
231	34	247	50	1792	352
231	34	247	50	1792	368
231	34	247	50	1792	384
231	34	247	50	1792	400
231	34	247	50	1792	416
231	34	247	50	1792	432
231	34	247	50	1792	448
231	34	247	50	1792	464
231	34	247	50	1792	480
231	34	247	50	1792	496
231	34	247	50	1792	512
231	34	247	50	1792	528
231	34	247	50	1792	544
231	34	247	50	1792	560
231	34	247	50	1792	576
231	34	247	50	1792	592
231	34	247	50	1808	352
231	34	247	50	1808	368
231	34	247	50	1808	384
231	34	247	50	1808	400
231	34	247	50	1808	416
231	34	247	50	1808	432
231	34	247	50	1808	448
231	34	247	50	1808	464
231	34	247	50	1808	480
231	34	247	50	1808	496
231	34	247	50	1808	512
231	34	247	50	1808	528
231	34	247	50	1808	544
231	34	247	50	1808	560
231	34	247	50	1808	576
231	34	247	50	1808	592
231	34	247	50	1824	352
231	34	247	50	1824	368
231	34	247	50	1824	384
231	34	247	50	1824	400
231	34	247	50	1824	416
231	34	247	50	1824	432
231	34	247	50	1824	448
231	34	247	50	1824	464
231	34	247	50	1824	480
231	34	247	50	1824	496
231	34	247	50	1824	512
231	34	247	50	1824	528
231	34	247	50	1824	544
231	34	247	50	1824	560
231	34	247	50	1824	576
231	34	247	50	1824	592
231	34	247	50	1840	352
231	34	247	50	1840	368
231	34	247	50	1840	384
231	34	247	50	1840	400
231	34	247	50	1840	416
231	34	247	50	1840	432
231	34	247	50	1840	448
231	34	247	50	1840	464
231	34	247	50	1840	480
231	34	247	50	1840	496
231	34	247	50	1840	512
231	34	247	50	1840	528
231	34	247	50	1840	544
231	34	247	50	1840	560
231	34	247	50	1840	576
231	34	247	50	1840	592
231	34	247	50	1856	352
231	34	247	50	1856	368
231	34	247	50	1856	384
231	34	247	50	1856	400
231	34	247	50	1856	416
231	34	247	50	1856	432
231	34	247	50	1856	448
231	34	247	50	1856	464
231	34	247	50	1856	480
231	34	247	50	1856	496
231	34	247	50	1856	512
231	34	247	50	1856	528
231	34	247	50	1856	544
231	34	247	50	1856	560
231	34	247	50	1856	576
231	34	247	50	1856	592
231	34	247	50	1872	352
231	34	247	50	1872	368
231	34	247	50	1872	384
231	34	247	50	1872	400
231	34	247	50	1872	416
231	34	247	50	1872	432
231	34	247	50	1872	448
231	34	247	50	1872	464
231	34	247	50	1872	480
231	34	247	50	1872	496
231	34	247	50	1872	512
231	34	247	50	1872	528
231	34	247	50	1872	544
231	34	247	50	1872	560
231	34	247	50	1872	576
231	34	247	50	1872	592
231	34	247	50	1888	352
231	34	247	50	1888	368
231	34	247	50	1888	384
231	34	247	50	1888	400
231	34	247	50	1888	416
231	34	247	50	1888	432
231	34	247	50	1888	448
231	34	247	50	1888	464
231	34	247	50	1888	480
231	34	247	50	1888	496
231	34	247	50	1888	512
231	34	247	50	1888	528
231	34	247	50	1888	544
231	34	247	50	1888	560
231	34	247	50	1888	576
231	34	247	50	1888	592
231	34	247	50	1904	352
231	34	247	50	1904	368
231	34	247	50	1904	384
231	34	247	50	1904	400
231	34	247	50	1904	416
231	34	247	50	1904	432
231	34	247	50	1904	448
231	34	247	50	1904	464
231	34	247	50	1904	480
231	34	247	50	1904	496
231	34	247	50	1904	512
231	34	247	50	1904	528
231	34	247	50	1904	544
231	34	247	50	1904	560
231	34	247	50	1904	576
231	34	247	50	1904	592
231	34	247	50	1920	352
231	34	247	50	1920	368
231	34	247	50	1920	384
231	34	247	50	1920	400
231	34	247	50	1920	416
231	34	247	50	1920	432
231	34	247	50	1920	448
231	34	247	50	1920	464
231	34	247	50	1920	480
231	34	247	50	1920	496
231	34	247	50	1920	512
231	34	247	50	1920	528
231	34	247	50	1920	544
231	34	247	50	1920	560
231	34	247	50	1920	576
231	34	247	50	1920	592
231	34	247	50	1936	352
231	34	247	50	1936	368
231	34	247	50	1936	384
231	34	247	50	1936	400
231	34	247	50	1936	416
231	34	247	50	1936	432
231	34	247	50	1936	448
231	34	247	50	1936	464
231	34	247	50	1936	480
231	34	247	50	1936	496
231	34	247	50	1936	512
231	34	247	50	1936	528
231	34	247	50	1936	544
231	34	247	50	1936	560
231	34	247	50	1936	576
231	34	247	50	1936	592
231	34	247	50	1952	352
231	34	247	50	1952	368
231	34	247	50	1952	384
231	34	247	50	1952	400
231	34	247	50	1952	416
231	34	247	50	1952	432
231	34	247	50	1952	448
231	34	247	50	1952	464
231	34	247	50	1952	480
231	34	247	50	1952	496
231	34	247	50	1952	512
231	34	247	50	1952	528
231	34	247	50	1952	544
231	34	247	50	1952	560
231	34	247	50	1952	576
231	34	247	50	1952	592
#Spike
204	0	220	16	1696	608
204	0	220	16	1712	608
204	0	220	16	1728	608
204	0	220	16	1744	608
204	0	220	16	1760	608
204	0	220	16	1776	608
204	0	220	16	1792	608
204	0	220	16	1808	608
204	0	220	16	1824	608
204	0	220	16	1840	608
204	0	220	16	1856	608
204	0	220	16	1872	608
204	0	220	16	1888	608
204	0	220	16	1904	608
204	0	220	16	1920	608
204	0	220	16	1936	608
204	0	220	16	1952	608
[/]

[HITBOXES]
-8	-8	272	272
[/]
